Date,Open,High,Low,Close,Volume,return_1d,return_5d,realized_vol_20d
2001-03-16,35.5116,36.2928,34.3896,34.931,91737703,-0.022570066260745092,-0.08650376057826081,0.5552939794213887
2001-03-19,35.1325,36.6754,34.5473,36.6754,62808423,0.049938450087315234,0.02268138977190337,0.5826184940663148
2001-03-20,36.832,37.1422,34.0821,34.2107,123604901,-0.06720308435627154,-0.09216186308669261,0.6084287667948834
2001-03-21,34.3516,35.4412,33.6661,34.2107,113466691,0.0,-0.07775938665919024,0.60725193229158
2001-03-22,34.4248,36.2938,33.4841,36.2938,153560796,0.06089030624921432,0.015563440186246336,0.6593663019765011
2001-03-23,36.928,37.1628,35.1892,36.2938,112365422,0.0,0.0390140562823853,0.6586795505647793
2001-03-26,36.8596,36.8869,35.2306,35.4536,68008907,-0.023149959497214323,-0.03331388342049446,0.6527268970378196
2001-03-27,35.4392,37.0643,35.1169,36.6655,82504359,0.03418270641063259,0.0717553280114116,0.6424524927628037
2001-03-28,35.5211,35.7729,33.638,33.6545,91845725,-0.0821207947525604,-0.016258071305176536,0.6928348293770104
2001-03-29,33.3852,34.4288,32.5572,33.0241,93953902,-0.018731521787576755,-0.09008976739828845,0.6801080715113019
2001-03-30,33.3195,33.8984,32.2156,33.1923,75089111,0.005093250081001699,-0.08545536703238554,0.6708362511583542
2001-04-02,33.208,33.7867,31.6241,31.7074,82225434,-0.044736279197283846,-0.10566486901189165,0.6755852384407776
2001-04-03,31.5391,32.0069,29.352,29.3873,104989211,-0.07317219324195612,-0.19850267963071555,0.6826840048806033
2001-04-04,29.4303,30.3625,28.4867,28.8656,90199556,-0.017752566584885332,-0.1422959782495654,0.6796842631327097
2001-04-05,30.5181,32.1791,30.2752,31.6279,102669782,0.0956952219943461,-0.04227821500056006,0.7896089487217024
2001-04-06,31.2816,31.4559,30.0941,30.474,101591513,-0.036483610989031856,-0.0818954998599073,0.7653458208420094
2001-04-09,31.1924,31.7004,30.3946,31.4156,60902698,0.030898470827590785,-0.009202899007802579,0.7527101801819565
2001-04-10,32.133,34.3035,32.0343,33.7465,111177641,0.074195622556946,0.14833618603954757,0.7800208505861586
2001-04-11,35.7473,36.0372,34.2956,34.7656,109481928,0.03019868727127273,0.20439554348428568,0.7881640408003301
2001-04-12,34.1732,36.2938,33.9176,36.2938,93795397,0.04395724509285026,0.14752481195400247,0.7932138259836253
2001-04-16,35.5604,35.9815,33.9667,34.1323,76927265,-0.05955562658084845,0.12004659709916643,0.8188326398034176
2001-04-17,33.8687,36.1967,33.8257,34.9682,111702119,0.024489999208960445,0.11308394555571133,0.8031240215382314
2001-04-18,37.07,40.7007,36.6275,38.6254,152009956,0.10458645283428925,0.14457499296223308,0.8461229475477435
2001-04-19,39.0894,41.3361,38.6518,40.9572,130283108,0.0603696013504067,0.17809558874289522,0.8659997110062665
2001-04-20,40.8466,41.9175,36.4964,41.0346,95065859,0.001889777621516986,0.13062286120494404,0.8454957706827801
2001-04-23,39.8441,40.462,38.0577,38.2836,93544996,-0.06704098492491695,0.12162379915798227,0.8858997724560427
2001-04-24,38.2378,39.3586,37.0932,37.5595,104840175,-0.018914104211725125,0.07410447206318871,0.8842952344448803
2001-04-25,37.2196,38.6489,36.5402,38.2388,80695556,0.018085970260519835,-0.010008957836035393,0.878923009289183
2001-04-26,38.9153,39.2156,37.1973,37.2657,83867151,-0.025447974308817067,-0.09013067299522426,0.8271561459650514
2001-04-27,38.2836,38.5559,37.5086,38.2836,65549522,0.02731466200822741,-0.06704098492491695,0.8247598392561429
2001-04-30,39.2166,40.3356,38.411,39.1345,87105953,0.0222262274185292,0.0222262274185292,0.8260119054308819
2001-05-01,39.1717,40.7653,38.4914,40.74,64277898,0.04102518238383013,0.08467897602470753,0.8071514485444572
2001-05-02,41.3741,41.8814,40.273,41.523,91491097,0.019219440353460904,0.08588658639915492,0.7388018009606128
2001-05-03,40.6077,40.6077,39.1697,39.6739,79176509,-0.044531946150326296,0.06462242759427572,0.7619575411415016
2001-05-04,38.4051,40.8641,38.2447,40.8641,85718944,0.02999957150670829,0.06740484175991801,0.70569850104019
2001-05-07,40.6948,41.202,39.9321,40.0174,53741322,-0.020719898394923608,0.02256065619849501,0.6928961405872539
2001-05-08,40.9525,40.9934,39.8393,40.8641,67197467,0.02115829614117848,0.0030461462935689188,0.6907188774854849
2001-05-09,39.8853,40.6489,39.3694,39.4645,71938195,-0.03425011195646055,-0.049574934373720625,0.6726606637975306
2001-05-10,40.6233,40.7341,38.7586,38.7999,72109593,-0.01684045154505953,-0.022029596283702935,0.6734466502936716
2001-05-11,38.8645,39.3626,38.2319,38.6254,57506287,-0.004497434271737877,-0.0547840280343872,0.6593764076959315
2001-05-14,38.4032,38.4531,36.7537,37.994,50848442,-0.016346756279546626,-0.05056300509278466,0.6209170504285674
2001-05-15,38.0674,39.256,37.8012,38.2836,81385668,0.007622256145707329,-0.06314833802775544,0.6171624734620952
2001-05-16,37.5635,40.2876,37.3509,39.9715,94498192,0.044089375084892746,0.012846989066122694,0.5172863730319673
2001-05-17,40.2357,41.3702,40.0704,40.6136,87051306,0.01606394556121238,0.04674496583754073,0.4732634255512182
2001-05-18,40.3895,41.019,39.9271,40.7302,48470062,0.002870959481553026,0.054492639558425315,0.47332805644504417
2001-05-21,40.8418,43.3685,40.4013,43.2852,100751700,0.06272986629086041,0.13926409433068399,0.4530611707280437
2001-05-22,43.4967,44.0446,42.5401,43.1518,91103299,-0.003081884801271584,0.12716149996343096,0.4446701697169898
2001-05-23,42.7672,42.7731,41.239,41.247,77392222,-0.04414184344569638,0.031910236043180884,0.47830462305389243
2001-05-24,41.5121,42.3786,40.9209,42.3032,72890346,0.025606710791087783,0.041601827959107274,0.47056874865554027
2001-05-25,42.3581,42.4089,40.7134,41.5319,42687593,-0.018232663250061343,0.01968318348547271,0.471973822796802
2001-05-29,41.1225,41.1225,39.0894,39.1071,78558970,-0.05838403733034114,-0.09652490920684209,0.5164562617636688
2001-05-30,38.5148,38.8675,37.3704,37.6662,96012691,-0.03684497188490066,-0.1271233181466358,0.5092691412948637
2001-05-31,37.7659,38.8722,37.5615,37.9275,80221373,0.006937254089873557,-0.08047858026038257,0.5038630978569713
2001-06-01,38.6117,39.1963,37.5847,39.0416,72980112,0.029374464438731707,-0.07710055031297858,0.49327229844125997
2001-06-04,39.2763,39.5583,38.3962,38.8496,49181343,-0.004917831236424752,-0.06458409078322924,0.4801815565248826
2001-06-05,39.2531,41.0042,39.1717,40.5696,80375393,0.04427330011119812,0.03739730125731633,0.5016772779705343
2001-06-06,40.7653,41.4526,39.911,40.2594,72144539,-0.007646119261713213,0.06884687066919404,0.49684363731496695
2001-06-07,39.9627,41.9615,39.912,41.2939,77131101,0.0256958623327721,0.0887588161624151,0.48797109286869994
2001-06-08,41.3027,41.347,39.8002,40.1408,66518918,-0.027924221253018078,0.028154583828531532,0.49539243737295635
2001-06-11,39.7601,39.8479,38.5695,39.0416,57570194,-0.02738360969387743,0.004942135826366378,0.5060200543774117
2001-06-12,38.0363,39.6729,37.4948,38.8242,92537325,-0.005568419327076857,-0.04302236157122585,0.5025488222407257
2001-06-13,39.2303,39.6375,37.7493,37.7758,80829588,-0.027003775995384394,-0.06168994073433787,0.5119484575541299
2001-06-14,37.3178,37.6415,35.6054,35.8158,107401196,-0.05188506927715608,-0.13266124052220785,0.515230231375634
2001-06-15,35.4448,36.5158,35.0025,36.1215,99760772,0.008535339151994226,-0.10013004225127553,0.5118350605126393
2001-06-18,36.1459,36.5941,35.0975,35.6281,74951754,-0.013659454895283862,-0.08743237982049912,0.511677168302422
2001-06-19,36.7352,36.9358,34.9846,35.4635,86548082,-0.004619948860590362,-0.0865619896868447,0.442564955069584
2001-06-20,35.018,36.4338,35.0015,36.2661,98583823,0.02263171993740043,-0.03996473933047073,0.45672983604915113
2001-06-21,36.1781,37.4988,35.8649,36.7577,79271185,0.013555358861305766,0.026298449287744496,0.4422973086332547
2001-06-22,36.9799,37.4712,36.1055,36.6655,61184011,-0.0025083179850752257,0.01506028265714332,0.4271795119351712
2001-06-25,36.9769,37.1364,36.1614,36.7663,46246559,0.002749178382948525,0.031946693761384815,0.42620936010117133
2001-06-26,36.0675,37.2109,36.0175,36.8926,65053417,0.003435211049248821,0.040297770947594014,0.3787640967845731
2001-06-27,37.0374,37.435,36.4589,37.1308,62846506,0.006456579368220083,0.023843203432406535,0.35748731345310647
2001-06-28,37.6464,39.3078,37.6064,37.6064,106102162,0.012808773309489707,0.023089039847433268,0.35970238213609507
2001-06-29,38.2299,39.4448,37.9028,38.7478,70435066,0.03035121681415931,0.05679180701204123,0.36078188916087595
2001-07-02,38.7057,39.4088,38.3143,38.5334,60018198,-0.005533217369760313,0.04806303598675954,0.36089677138984766
2001-07-03,38.363,38.737,37.9785,38.6959,29202845,0.004217120731625057,0.048879721136487975,0.32132344706548477
2001-07-05,38.0373,38.3044,36.8378,36.8378,52383601,-0.04801800707568504,-0.007891023085955573,0.3600769564813363
2001-07-06,36.4589,36.544,35.1738,35.3077,63031515,-0.04153613950887414,-0.06112523400272307,0.36513290642153634
2001-07-09,35.5193,36.1967,35.1892,35.6202,53716470,0.008850760598962726,-0.08071684069805252,0.3612232373435432
2001-07-10,36.2527,36.3544,34.2496,34.3329,69145327,-0.036139606178516526,-0.10900932697348265,0.36943621670862037
2001-07-11,34.2703,34.8468,33.8062,34.7656,91803739,0.01260307168925423,-0.10156890006434793,0.3753946415185124
2001-07-12,36.138,37.154,35.858,36.9602,83001816,0.06312561842741093,0.0033226739924749893,0.43729979240070077
2001-07-13,36.7832,37.67,36.375,36.5843,73682941,-0.010170399510825212,0.03615641913803502,0.39566459577230034
2001-07-16,36.7742,37.1875,35.5261,35.9079,62970795,-0.018488805307194656,0.008076877726683307,0.4007571879776507
2001-07-17,35.4585,36.7977,35.2179,36.7116,70548382,0.022382261285120997,0.0692833987225081,0.40485716304324965
2001-07-18,35.8326,36.3278,34.8733,35.3077,76434574,-0.038241318820209425,0.015592999976988597,0.4288178565327951
2001-07-19,35.9971,36.7528,35.3949,36.1468,90344682,0.023765354299487118,-0.022007456669606795,0.42962507233265645
2001-07-20,35.1738,35.7238,35.063,35.3077,57815341,-0.023213673132891466,-0.034894749933714775,0.4342464274536077
2001-07-23,35.8129,35.9537,34.3806,34.4328,65254424,-0.024779297433704217,-0.041080096580418224,0.4419541830877859
2001-07-24,34.2359,34.6784,33.3283,34.0392,83062673,-0.011430961176552623,-0.07279443009838837,0.44247203825370723
2001-07-25,34.0293,34.5235,33.3998,34.3329,81223470,0.008628287386307498,-0.0276087085819805,0.4439297100950803
2001-07-26,34.2907,35.5143,33.8984,34.842,81623080,0.014828342493643065,-0.03609724788916313,0.44733114838656163
2001-07-27,35.3039,35.8286,35.018,35.5653,55967881,0.02075942827621846,0.007295858976937186,0.4518776993065754
2001-07-30,35.7171,35.861,35.1003,35.3528,46543187,-0.005974924997117936,0.026718710067145324,0.4350394413632814
2001-07-31,35.4772,36.2729,35.1864,35.4086,65732591,0.001578375687357081,0.040230087663634784,0.4354865172521839
2001-08-01,36.141,36.883,35.9577,36.5394,63532832,0.0319357444236712,0.06426780143827049,0.45306760835650955
2001-08-02,37.1269,37.3068,36.3054,37.2284,62731990,0.01885635779459971,0.06849204982492396,0.4252443852683794
2001-08-03,36.9095,36.9095,36.0862,36.6107,60753718,-0.016592171567942682,0.029393819256410048,0.40076879251563574
2001-08-06,36.0568,36.3298,35.9059,36.0332,36689212,-0.015774076977495666,0.019246000316806455,0.4047908497683661
2001-08-07,35.6907,36.3035,35.5545,35.8424,45303029,-0.0052951167256863885,0.012251260993092039,0.3815122527186664
2001-08-08,35.4832,36.1575,34.1662,34.3329,89699260,-0.04211492533982086,-0.060386870063547815,0.41049209877835063
2001-08-09,34.2564,34.6579,33.8964,34.4787,78869254,0.0042466555403126716,-0.073860278711951,0.33631374820467375
2001-08-10,34.2643,34.5463,33.2579,34.1489,80792263,-0.00956532583885139,-0.0672426367154958,0.3361555464221352
2001-08-13,34.4102,35.0485,34.0801,34.842,57119864,0.020296407790587834,-0.033058401696213546,0.34095494164794693
2001-08-14,35.1797,35.3568,34.3719,34.4239,60464812,-0.011999885196027682,-0.0395760328549426,0.3309979376334673
2001-08-15,34.4358,34.699,33.1229,33.1484,69519507,-0.037052745331005554,-0.03450043544238912,0.3293424759631145
2001-08-16,32.7607,33.5654,32.2516,33.5398,80472949,0.011807508054687332,-0.027231305124613248,0.3190544004991257
2001-08-17,32.5903,32.8938,31.9715,32.0128,66819606,-0.04552799957065934,-0.06255252731420335,0.3459958666064803
2001-08-20,32.0961,32.7733,31.8149,32.4583,58873287,0.013916308476609407,-0.06841455714367706,0.3434046231934184
2001-08-21,32.466,32.7733,31.074,31.1083,66568647,-0.04159182705194053,-0.09631680315129909,0.3692627106142667
2001-08-22,31.7533,32.0873,30.9858,31.961,76916820,0.027410691037440094,-0.035820733429064555,0.3836759123902482
2001-08-23,31.9343,32.6033,31.6203,31.6368,64538590,-0.010143612527768187,-0.05673856135099187,0.3782339790518444
2001-08-24,32.0981,33.3919,32.002,33.3175,68947431,0.05312484195620293,0.0407555727708917,0.42187820893549693
2001-08-27,33.3022,33.8287,32.9203,33.3618,60069202,0.0013296315749982135,0.027835715364020963,0.42197412585273836
2001-08-28,33.3342,33.4343,32.2223,32.3172,76998085,-0.03131126018380315,0.0388610113699559,0.4336858371261043
2001-08-29,32.5327,32.5993,31.4821,31.8434,69664026,-0.014660923594865927,-0.0036794843715778347,0.4132471768676707
2001-08-30,31.1973,31.6299,30.3115,30.6669,89771369,-0.03694643159964073,-0.03065733576088614,0.41524448579280415
2001-08-31,30.5492,31.3972,30.4691,31.0554,64054467,0.012668381871007606,-0.06789525024386589,0.4213942250919314
2001-09-04,30.9556,31.7955,29.9728,30.0747,87362875,-0.03157904905427067,-0.09852885635667141,0.4289974789669524
2001-09-05,30.0931,30.4474,28.9574,29.958,112577827,-0.0038803379584834152,-0.07300137388140071,0.4291735556045462
2001-09-06,29.4569,30.1157,28.6444,28.745,104614404,-0.040490019360437834,-0.09730116758888807,0.4275250921929134
2001-09-07,28.5063,29.7623,28.2773,28.5759,112666650,-0.005882762219516446,-0.0681842638153839,0.4250249839656102
2001-09-10,28.3947,29.1006,28.2685,28.9106,94789028,0.011712666967619523,-0.06906367330641372,0.4313166496736218
2001-09-17,26.4888,27.8053,26.3547,26.4466,115255099,-0.08522825538037948,-0.12063628232368073,0.497294598874863
2001-09-18,26.7343,27.5577,25.7465,25.8603,78183280,-0.022169201334009014,-0.13678149409172846,0.49827384641129413
2001-09-19,25.9798,26.2873,23.9601,25.4101,137553161,-0.017408924103741952,-0.11601669855627073,0.4909003816453084
2001-09-20,24.8413,25.5116,24.4173,24.5651,107136952,-0.033254493292037335,-0.14035603428063503,0.48705561774658107
2001-09-21,23.2418,24.5651,23.0614,23.9015,132493975,-0.027013934402872475,-0.17326171023776749,0.4759698873709559
2001-09-24,24.6601,25.4382,24.2421,25.1095,101061568,0.05054076104010208,-0.0505584838882881,0.5202281294794313
2001-09-25,25.1866,25.7985,24.5446,25.178,98915588,0.0027280511360241455,-0.026384071337146042,0.5107622533549473
2001-09-26,25.3884,25.4314,24.0864,24.3038,70494250,-0.03472078798951472,-0.04353780583311362,0.49781865531588104
2001-09-27,24.0784,24.4047,23.2464,24.1462,82632673,-0.006484582657855897,-0.017052647862211057,0.4982789375249281
2001-09-28,24.4535,25.3677,24.0043,24.5739,100024031,0.017712932055561348,0.02813212559881184,0.4494647373242705
2001-10-01,24.4585,24.5719,23.6117,24.3586,63056714,-0.008761328075722608,-0.029905016029789566,0.44610121930901586
2001-10-02,24.295,24.937,24.0844,24.4379,87425315,0.003255523716469755,-0.029394709667169838,0.44643965820426734
2001-10-03,24.0942,26.798,24.0149,26.2813,160670837,0.07543201338903938,0.08136587694105457,0.5466154402257268
2001-10-04,26.8363,28.1479,26.2332,26.5349,150230924,0.009649446564667707,0.09892653916558292,0.5399895956788416
2001-10-05,26.2883,27.0477,25.6587,26.9311,113739442,0.014931279183264312,0.09592291007939324,0.5411223685833991
2001-10-08,26.3919,27.4264,26.2489,27.0085,79959939,0.002874000690651357,0.10878704030609332,0.5337521428017217
2001-10-09,27.0095,27.1477,26.1725,26.3586,67897521,-0.02406279504600417,0.07859513296969056,0.5380698032562231
2001-10-10,26.1734,27.588,26.0717,27.5587,87090105,0.045529732231605724,0.04860490158401598,0.5510620192936443
2001-10-11,28.1439,29.8895,28.1,29.4234,138260522,0.06766284331263805,0.10885663786183475,0.6027706308386542
2001-10-12,29.1035,29.5016,28.0933,29.2893,132004375,-0.004557597014620995,0.08756419158519324,0.6021122417133165
2001-10-15,28.9242,29.2913,28.5357,29.1632,92385627,-0.0043053265185579725,0.07977858822222617,0.5091559678331402
2001-10-16,29.3835,29.7564,28.8794,29.6367,95957939,0.01623621550447152,0.12436548223350252,0.49975971534652613
2001-10-17,30.4072,30.52,27.3824,27.5138,166939386,-0.07163078210462037,-0.0016292495654730565,0.5677514193445364
2001-10-18,27.7262,28.4388,27.4746,28.2616,111387877,0.027179088312047073,-0.03948557950474796,0.5547025959788958
2001-10-19,27.865,28.6198,27.135,28.4486,86601787,0.00661675205933121,-0.028703314862424167,0.5394980489669222
2001-10-22,28.3504,29.2493,28.1666,29.2064,87404501,0.02663751467559039,0.0014813189224776036,0.5216344374964945
2001-10-23,29.5204,30.0109,28.8214,29.3599,122741433,0.005255697381395974,-0.009339771297074306,0.5213665351788396
2001-10-24,29.3325,30.2488,29.0966,29.9942,106363188,0.02160429701736044,0.09015112416314719,0.49762971184742816
2001-10-25,29.4205,31.217,29.0241,31.1992,139830902,0.04017443372385343,0.1039431596229512,0.5033665201279618
2001-10-26,30.9438,31.4226,30.5298,30.5298,110664913,-0.021455678350726926,0.07315649979260841,0.5178783482512932
2001-10-29,30.521,30.65,28.8568,28.8568,108687165,-0.054798917778694944,-0.011969979182644863,0.5652791739466402
2001-10-30,28.5789,28.8968,27.8426,28.2967,113353435,-0.019409636550137166,-0.03621265740005919,0.574050489899098
2001-10-31,28.8598,29.6417,28.5581,28.745,125222784,0.015842836797223647,-0.04164805195671162,0.5173507822076875
2001-11-01,29.1935,30.145,28.6385,29.958,109371349,0.042198643242302936,-0.03978307136080417,0.5338693028237808
2001-11-02,29.9032,30.3906,29.5772,30.1812,76572059,0.007450430602844005,-0.011418351905351565,0.5329854586080067
2001-11-05,30.7394,31.5048,30.6579,31.163,76049752,0.032530184353173563,0.07991877131213432,0.5408304966719945
2001-11-06,31.0338,32.3876,30.8518,32.3788,126456802,0.03901421557616391,0.14426063816628787,0.5379827530581035
2001-11-07,31.8845,32.9281,31.7916,32.3339,109181915,-0.0013867098224763508,0.12485301791615933,0.5234964695222909
2001-11-08,32.6805,33.3998,31.579,32.004,124933337,-0.010202913969549088,0.06829561385940308,0.477840574897753
2001-11-09,31.866,32.2839,31.4724,31.9873,87432805,-0.0005218097737781369,0.059841888327833326,0.47702323006589226
2001-11-12,31.3705,32.5168,30.7772,32.2166,133272264,0.007168469986525761,0.03380932516124879,0.47583925849528114
2001-11-13,33.0896,33.4891,32.7519,33.3698,115509407,0.03579521116443063,0.030606446193188086,0.4866747231258103
2001-11-14,33.8854,34.1224,32.8478,33.6103,104561799,0.007207115415735377,0.03947559681943735,0.3898409390508527
2001-11-15,33.1963,34.0002,33.0211,33.4683,101859063,-0.004224895344581925,0.045753655793025816,0.3877871062633015
2001-11-16,33.4713,33.641,33.0004,33.3784,75528095,-0.0026861238843920443,0.043489134750353875,0.3898741107390332
2001-11-19,33.7337,34.3239,33.4773,34.3239,81621706,0.028326702298492545,0.06541037850052467,0.39097187813499645
2001-11-20,33.9814,34.1116,32.6236,32.7452,100458108,-0.04599419063684507,-0.01871752302980545,0.4361422799611464
2001-11-21,32.6159,33.0271,32.2026,32.5765,71788573,-0.005151900125819786,-0.030758428219920697,0.43364245104403587
2001-11-23,32.8577,33.4245,32.6961,33.2982,31903916,0.022154006722637343,-0.005082421276252358,0.41842745637834433
2001-11-26,33.5605,34.2241,33.0769,34.1323,88764995,0.025049402069781568,0.02258646310188639,0.41404333650225184
2001-11-27,33.9569,34.7409,33.2357,34.0841,118282206,-0.0014121521256991176,-0.0069863855797273056,0.34836648315154256
2001-11-28,33.6839,34.227,32.8009,32.8517,119801743,-0.03615762188234395,0.0032523850823937828,0.37058257944190326
2001-11-29,33.0896,33.9128,32.8869,33.8726,98811329,0.031076017375051945,0.03978634905530054,0.37884753204018884
2001-11-30,33.6887,33.9501,33.3744,33.6181,77857893,-0.007513447447199173,0.00960712591070978,0.36088966877495665
2001-12-03,33.311,33.5724,32.9576,33.0407,71299475,-0.017175271654257585,-0.03198143693803235,0.3700700349775433
2001-12-04,33.358,34.6314,32.5963,34.6226,93614903,0.047877314947927685,0.01579915561801548,0.3888582682991683
2001-12-05,34.9261,36.5795,34.8584,36.3288,136562658,0.049279950090403535,0.10584231561836988,0.4020547623682063
2001-12-06,36.2016,36.6598,35.9159,36.3828,91647848,0.0014864239941865254,0.07410709541044991,0.40147644042948555
2001-12-07,36.0175,36.1175,34.8771,35.3813,96283656,-0.027526743406224963,0.05244793727188646,0.41534476259678244
2001-12-10,35.0347,35.8051,34.6645,34.7656,81481508,-0.01740184786878951,0.05220531042017873,0.4227669779609167
2001-12-11,35.1553,35.8316,34.8733,34.9594,77902871,0.0055744759187243975,0.0097277500823163,0.4226718284547302
2001-12-12,35.1864,35.5574,34.4219,35.2364,89747202,0.007923476947544916,-0.03006980687498617,0.40650897597702945
2001-12-13,34.5168,34.7626,33.7121,33.7121,93865933,-0.04325924328251474,-0.07340556526710429,0.4378989160134187
2001-12-14,33.8023,34.2995,33.5467,34.0021,82575707,0.008602252603664429,-0.038981043658655956,0.43842533614235807
2001-12-17,33.9335,34.9662,33.9335,34.5932,73470796,0.017384220386388094,-0.004958924914282958,0.4418688331001661
2001-12-18,34.8919,35.1817,34.045,34.977,59982742,0.011094666003722997,0.0005034411345730128,0.43246659458927755
2001-12-19,34.3846,35.0299,34.1831,34.3419,93886603,-0.01815764645338347,-0.0253856807165318,0.40233321069035427
2001-12-20,33.9972,34.1702,32.794,32.8869,97952327,-0.04236806932639148,-0.02447785809842762,0.4325072181549816
2001-12-21,33.4166,33.6622,33.1894,33.4683,66300038,0.01767877179059152,-0.015699030354007548,0.42986395974514047
2001-12-24,33.5214,33.5967,33.1904,33.3352,16113162,-0.003976897541853042,-0.036365528485367116,0.4202093360222172
2001-12-26,33.3744,34.1662,33.1972,33.6456,44438555,0.009311478557200825,-0.03806501415215702,0.4217398757557676
2001-12-27,33.7896,34.0851,33.5753,33.9246,40400380,0.008292317569013274,-0.012151336996497064,0.4006178931047977
2001-12-28,34.1595,34.5912,34.1087,34.1919,45104944,0.007879238075025219,0.0396814537095318,0.3864299713577954
2001-12-31,34.1752,34.2897,32.9878,32.9878,54469335,-0.03521594295725006,-0.014356869037268072,0.40628841009451094
2002-01-02,33.5467,34.0372,33.0054,34.0021,72788420,0.03074773097933181,0.020005879670738302,0.41590995329663155
2002-01-03,34.1772,35.2248,34.1342,35.1845,101166880,0.03477432276241754,0.04573852153030411,0.3988930045676841
2002-01-04,35.5624,35.8502,34.699,35.3265,102477076,0.004035868066904591,0.04132399497709649,0.35649958540396326
2002-01-07,35.7054,35.7963,34.0077,34.9409,88648575,-0.010915318528583517,0.021905773004717632,0.35799521105211746
2002-01-08,34.842,35.4145,34.6255,35.1757,78978305,0.006719918490937449,0.06632451997405098,0.34575346859573575
2002-01-09,35.6408,36.1155,34.6774,34.8516,100404351,-0.009213746990109684,0.024983751003614385,0.341503153540749
2002-01-10,34.9055,35.2209,34.4944,35.0868,89101988,0.006748614123885277,-0.0027767909164547744,0.3417669245486606
2002-01-11,35.0542,35.2656,34.3054,34.6324,71759630,-0.012950739309369852,-0.01964813949867683,0.34370245365211594
2002-01-14,34.3269,34.4925,33.6575,33.8814,84109054,-0.021684896224344774,-0.030322630498928138,0.3156030116308424
2002-01-15,33.9382,34.5483,33.5398,34.2008,78927174,0.009427001245521094,-0.02771515563300797,0.3158993776363759
2002-01-16,33.5155,33.8648,32.8694,32.879,107263477,-0.038648218755116925,-0.056599983931871156,0.3379752906128681
2002-01-17,33.4753,33.8954,33.0769,33.6181,88787663,0.022479394142157716,-0.04185904670702367,0.34628296913605133
2002-01-18,32.9213,33.448,32.4045,32.7194,96698747,-0.02673262320000236,-0.055237292246566705,0.35294487070552116
2002-01-22,33.0661,33.0819,31.6486,31.7074,96450133,-0.030929662524373902,-0.0641649990850437,0.3376758703483379
2002-01-23,31.9227,32.8038,31.6683,32.5854,88418166,0.027690696808946758,-0.04723281326752593,0.34700194384764527
2002-01-24,33.0151,33.496,32.8684,33.0151,91120190,0.013186887379010193,0.004139420298670871,0.3504512802246718
2002-01-25,32.6159,33.1943,32.5278,32.9233,69385995,-0.0027805458714346143,-0.02066743807651239,0.34869981657529847
2002-01-28,33.1943,33.3978,32.5775,33.112,56368245,0.0057315032211231465,0.011998997536629696,0.3479265110468608
2002-01-29,33.1766,33.4018,31.8025,32.2008,98298650,-0.027518724329548272,0.015561036224982283,0.3584966640753266
2002-01-30,32.2204,32.9436,31.2463,32.4483,119567818,0.007686144443616483,-0.00420740577068246,0.33877231626696064
2002-01-31,32.6971,32.8498,32.2311,32.644,82165015,0.006031132601707734,-0.011240311251518253,0.31922800095300397
2002-02-01,32.5562,32.9633,31.962,32.3339,72197027,-0.009499448596985594,-0.017902215148542178,0.28913720836757867
2002-02-04,32.1791,32.2732,31.0388,31.2982,97629439,-0.032031397387880745,-0.05477772408794401,0.30372431100615205
2002-02-05,31.0298,31.6536,30.6903,30.7891,102428116,-0.016266111150161966,-0.043840525701224764,0.30549421382419517
2002-02-06,31.2365,31.2786,30.2712,30.5738,116180690,-0.006992734441734316,-0.05776881993817873,0.30169967207632925
2002-02-07,30.5102,30.9878,29.6723,29.8316,115273072,-0.024275687026146464,-0.08615365763999505,0.30796135082064635
2002-02-08,30.0628,30.7226,29.6466,30.6669,94934659,0.028000509526810324,-0.05155579747571437,0.3295463596810219
2002-02-11,30.6432,31.2002,30.5043,31.0554,67984617,0.012668381871007606,-0.007757634624355525,0.3353945647465235
2002-02-12,30.7812,31.3492,30.5532,30.799,60724321,-0.008256213090155007,0.000321542364018379,0.3299964971382637
2002-02-13,31.1279,31.4959,31.0398,31.3246,71935781,0.017065489139257872,0.024556973617934297,0.3353582982333763
2002-02-14,31.5028,31.8562,30.525,31.2717,91379064,-0.0016887685716657774,0.04827431314445074,0.3096352562171213
2002-02-15,31.2239,31.2924,30.2135,30.3346,94033973,-0.02996639133785506,-0.010835787119011009,0.3098839905308944
2002-02-19,29.9893,30.0668,29.1006,29.4051,85433131,-0.03064157760445163,-0.053140516625127976,0.31381506190147535
2002-02-20,29.583,29.8154,28.7647,29.7975,125692438,0.013344623891773821,-0.03251728952238708,0.30477783579123185
2002-02-21,29.4977,29.6328,28.385,28.385,128922320,-0.04740330564644679,-0.09384317756651317,0.3208669856434466
2002-02-22,28.4955,28.9968,28.053,28.5287,117741995,0.005062533028007632,-0.08771509064105876,0.31544527767476566
2002-02-25,28.8214,29.8856,28.7815,29.6821,104971477,0.04042946226081101,-0.021510090787417613,0.35772443584226576
2002-02-26,29.8711,30.0402,29.1417,29.5742,111669887,-0.0036351875372698794,0.005750703109324684,0.3555618381848079
2002-02-27,30.0011,30.1029,28.8724,29.1632,112246264,-0.013897248277214613,-0.021287020723214978,0.3475168214682572
2002-02-28,29.2552,29.6446,28.6128,28.6385,112902690,-0.017991852745926296,0.008930773295754868,0.3473184242491971
2002-03-01,28.9488,30.3095,28.8978,30.3018,101544037,0.058079159173839434,0.0621514474897209,0.41396891470760794
