spot_today,spot_next,return_1d,return_5d,realized_vol_20d,sigma_next,strike,T,dte_today,dte_next,T_next,call_price,call_price_next,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega,option_pnl,option_pnl_contract,target_hedge_ratio_bucket,target_class
81.7288,82.8236,-0.0134090459152386,-0.0155813370849312,0.1468891473417143,0.1543442448699254,82.0,0.0821917808219178,30,29,0.07945205479452055,1.3391880954808857,1.9953706330501788,0.5003756901058952,0.1159126529656422,-9.539447338955796,9.347580000743768,50.03756901058952,11.59126529656422,-953.9447338955796,934.7580000743768,0.6561825375692931,65.6182537569293,1.0,4
82.8236,83.3961,0.0133955227533011,0.0005073591232833,0.1543442448699254,0.1566649039180717,83.0,0.0821917808219178,30,29,0.07945205479452055,1.475751108702866,1.7798122297019248,0.5118737354092501,0.108807520211978,-10.117916746584246,9.468603925987104,51.18737354092501,10.8807520211978,-1011.7916746584247,946.8603925987104,0.3040611209990587,30.40611209990587,1.0,4
83.3961,83.6498,0.0069122810406696,0.0017766149898736,0.1566649039180717,0.1564821447286177,83.0,0.0821917808219178,30,29,0.07945205479452055,1.808287773866951,1.9269109900149886,0.5727407719591485,0.1047316686861996,-10.317558404854784,9.379282417347053,57.27407719591485,10.473166868619959,-1031.7558404854785,937.9282417347052,0.11862321614803761,11.862321614803761,0.75,3
83.6498,84.3621,0.0030421086837393,0.0136543751438993,0.1564821447286177,0.1590651107195443,84.0,0.0821917808219178,30,29,0.07945205479452055,1.4276925636500977,1.8015542275674576,0.4937246485841705,0.1062949030734785,-10.302465844943224,9.566111404923967,49.37246485841705,10.629490307347849,-1030.2465844943224,956.6111404923968,0.37386166391736,37.386166391736,1.0,4
84.3621,84.1443,0.0085152624393602,0.0183788912549069,0.1590651107195443,0.1579749695795661,84.0,0.0821917808219178,30,29,0.07945205479452055,1.8307641120779363,1.6700505116578341,0.5679653921748421,0.1021902234240022,-10.583285579145862,9.508399816063228,56.79653921748421,10.219022342400221,-1058.328557914586,950.8399816063228,-0.1607136004201022,-16.07136004201022,1.0,4
84.1443,84.0854,-0.0025817280508664,0.0295550650443905,0.1579749695795661,0.1549063244800533,84.0,0.0821917808219178,30,29,0.07945205479452055,1.6990718257286872,1.6092300792852043,0.5457719931751897,0.1039948427122392,-10.514456335540192,9.560439923727724,54.57719931751897,10.39948427122392,-1051.4456335540192,956.0439923727724,-0.08984174644348286,-8.984174644348286,0.0,0
84.0854,84.3471,-0.0006999879968101,0.0152347881521692,0.1549063244800533,0.1554298784878017,84.0,0.0821917808219178,30,29,0.07945205479452055,1.6377422468845424,1.7590535163222043,0.5400692810115094,0.1062938548803164,-10.330134209104685,9.568566648135445,54.00692810115094,10.62938548803164,-1033.0134209104685,956.8566648135445,0.1213112694376619,12.13112694376619,0.75,3
84.3471,83.4939,0.0031123120066027,0.0114034109508718,0.1554298784878017,0.1578568481109947,84.0,0.0821917808219178,30,29,0.07945205479452055,1.7876824586562137,1.3366642846922332,0.5675561185915448,0.104617456915614,-10.37301352704606,9.50839833500452,56.75561185915448,10.4617456915614,-1037.301352704606,950.839833500452,-0.4510181739639805,-45.10181739639805,1.0,4
83.4939,83.7527,-0.0101153448073496,-0.0018637223280868,0.1578568481109947,0.1551111660407302,83.0,0.0821917808219178,30,29,0.07945205479452055,1.875938594063193,1.9767766408736094,0.5824674754316559,0.1033151627024138,-10.37637294483342,9.344700273816576,58.24674754316559,10.33151627024138,-1037.637294483342,934.4700273816576,0.10083804681041642,10.083804681041642,0.5,2
83.7527,82.8636,0.0030996276374681,-0.0072236229302019,0.1551111660407302,0.1500770718876763,84.0,0.0821917808219178,30,29,0.07945205479452055,1.4659275718615348,0.9873353606565374,0.504540331418724,0.1071089752121124,-10.261872334913626,9.578443686266631,50.4540331418724,10.71089752121124,-1026.1872334913626,957.8443686266631,-0.4785922112049974,-47.85922112049974,1.0,4
